video-id,t-start,t-end,score,label
video_test_0001201,189.7,200.9,1.1734896,ThrowDiscus
video_test_0001201,207.0,211.5,1.0762651,ThrowDiscus
video_test_0001201,214.4,216.9,0.43562204,ThrowDiscus
video_test_0001201,217.7,220.8,0.5276098,ThrowDiscus
video_test_0001201,222.0,226.7,0.7528287,ThrowDiscus
video_test_0001201,251.0,259.7,0.35743433,ThrowDiscus
video_test_0001201,274.6,278.6,0.9518229,ThrowDiscus
video_test_0001201,280.9,282.8,0.37511262,ThrowDiscus
video_test_0001201,305.4,308.7,0.5403844,ThrowDiscus
video_test_0001201,309.4,319.2,1.0955263,ThrowDiscus
video_test_0001201,324.9,328.2,0.45460808,ThrowDiscus
video_test_0001201,332.9,335.8,0.5259415,ThrowDiscus
video_test_0001201,343.2,344.4,0.7646293,ThrowDiscus
video_test_0001201,349.8,364.1,0.7303176,ThrowDiscus
video_test_0001201,366.5,370.7,1.0679939,ThrowDiscus
video_test_0001201,373.9,375.5,0.8695183,ThrowDiscus
video_test_0001201,380.2,395.4,0.91631866,ThrowDiscus
video_test_0001098,0.9,2.7,0.1603643,HighJump
video_test_0001098,3.8,4.6,0.21207918,HighJump
video_test_0001098,5.7,6.2,0.12264583,HighJump
video_test_0001098,8.4,9.1,0.14060245,HighJump
video_test_0001098,10.6,10.9,0.062486738,HighJump
video_test_0001098,26.4,35.1,1.082181,HighJump
video_test_0001098,36.4,37.2,0.17480378,HighJump
video_test_0001098,38.0,38.8,0.19080178,HighJump
video_test_0001098,40.8,43.0,0.24582855,HighJump
video_test_0001098,51.4,57.7,0.6273425,HighJump
video_test_0001098,58.7,60.6,0.33763516,HighJump
video_test_0001098,62.7,71.7,0.30396467,HighJump
video_test_0001098,72.6,90.6,0.7407917,HighJump
video_test_0001098,101.4,101.7,0.15947679,HighJump
video_test_0001098,102.5,105.0,0.038815003,HighJump
video_test_0001098,109.6,111.5,0.34489444,HighJump
video_test_0001098,112.4,112.9,0.15231231,HighJump
video_test_0001098,115.6,120.7,0.3981554,HighJump
video_test_0001098,122.1,131.0,0.539048,HighJump
video_test_0001098,143.1,161.6,0.47115394,HighJump
video_test_0000671,8.9,11.9,1.4021215,ThrowDiscus
video_test_0000671,15.7,16.3,1.137081,ThrowDiscus
video_test_0000671,29.0,32.0,2.0545282,ThrowDiscus
video_test_0000671,37.7,49.4,1.743351,ThrowDiscus
video_test_0000671,53.4,58.0,1.6888471,ThrowDiscus
video_test_0000671,63.3,71.9,1.8451287,ThrowDiscus
video_test_0000671,76.1,80.5,1.9472547,ThrowDiscus
video_test_0000671,85.7,91.0,2.033971,ThrowDiscus
video_test_0000756,0.5,0.9,0.5314013,TennisSwing
video_test_0000756,3.8,7.2,1.6896234,TennisSwing
video_test_0000756,8.1,9.1,0.5087297,TennisSwing
video_test_0000756,10.5,15.4,1.5709524,TennisSwing
video_test_0000756,18.9,20.4,1.3457431,TennisSwing
video_test_0000756,23.5,27.1,1.7800359,TennisSwing
video_test_0000756,30.9,32.9,0.93393224,TennisSwing
video_test_0000756,34.1,35.0,0.4584359,TennisSwing
video_test_0000444,14.5,23.9,1.492404,HighJump
video_test_0000444,35.9,43.8,1.4556037,HighJump
video_test_0000444,55.2,65.8,1.339571,HighJump
video_test_0000444,77.8,87.7,1.5205806,HighJump
video_test_0000444,96.6,105.9,1.4784858,HighJump
video_test_0000444,106.6,108.6,0.41156197,HighJump
video_test_0000444,109.7,126.0,0.93674797,HighJump
video_test_0000444,130.5,139.0,1.4156027,HighJump
video_test_0000444,144.3,145.0,1.0347865,HighJump
video_test_0001058,0.0,1.5,0.484149,HammerThrow
video_test_0001058,5.0,8.0,0.8470358,HammerThrow
video_test_0001058,9.0,17.6,0.48212752,HammerThrow
video_test_0001058,25.4,32.0,0.37085465,HammerThrow
video_test_0001058,35.1,35.8,0.13238761,HammerThrow
video_test_0001058,36.9,47.9,0.3232542,HammerThrow
video_test_0001058,66.0,71.6,0.38476148,HammerThrow
video_test_0001058,74.5,76.1,0.09703449,HammerThrow
video_test_0001058,98.7,99.7,0.2247778,HammerThrow
video_test_0001058,105.8,109.2,0.5039801,HammerThrow
video_test_0001058,111.4,115.2,0.45881122,HammerThrow
video_test_0001058,116.8,122.3,0.18793173,HammerThrow
video_test_0001058,126.4,135.6,0.49051616,HammerThrow
video_test_0001058,136.9,140.3,0.4308244,HammerThrow
video_test_0001058,153.0,153.6,0.2384526,HammerThrow
video_test_0001058,154.6,158.9,0.5202024,HammerThrow
video_test_0001058,160.8,168.7,0.39083928,HammerThrow
video_test_0001058,196.2,203.8,0.74541926,HammerThrow
video_test_0001058,205.0,211.2,0.43162185,HammerThrow
video_test_0001058,225.0,241.7,0.87205684,HammerThrow
video_test_0001058,254.6,266.3,0.8129054,HammerThrow
video_test_0001058,270.4,277.2,0.29102525,HammerThrow
video_test_0001058,288.0,297.6,0.806411,HammerThrow
video_test_0001058,310.5,313.8,0.3046702,HammerThrow
video_test_0001058,316.5,320.7,0.29971254,HammerThrow
video_test_0001058,332.2,343.4,1.1186337,HammerThrow
video_test_0001058,345.4,347.2,0.80862176,HammerThrow
video_test_0001058,351.8,359.8,0.8916402,HammerThrow
video_test_0001058,361.2,367.8,0.5717904,HammerThrow
video_test_0001058,375.9,386.0,0.42048454,HammerThrow
video_test_0001058,388.9,396.2,0.6387599,HammerThrow
video_test_0001058,397.8,400.4,0.78665596,HammerThrow
video_test_0001058,401.9,409.0,0.43426278,HammerThrow
video_test_0001058,412.1,414.8,0.26652214,HammerThrow
video_test_0001058,416.1,422.6,0.46613815,HammerThrow
video_test_0001058,427.0,430.0,0.56640077,HammerThrow
video_test_0001058,431.8,438.8,0.46140313,HammerThrow
video_test_0001058,444.4,450.3,0.5887619,HammerThrow
video_test_0001058,466.0,468.8,0.21464226,HammerThrow
video_test_0001058,476.8,481.2,0.2694208,HammerThrow
video_test_0001058,490.9,498.7,0.28530845,HammerThrow
video_test_0001058,508.7,512.8,0.50170726,HammerThrow
video_test_0001058,516.5,519.3,1.0777092,HammerThrow
video_test_0001058,529.2,539.7,1.0209376,HammerThrow
video_test_0001058,554.8,560.8,0.5743519,HammerThrow
video_test_0001058,562.2,570.3,0.6114278,HammerThrow
video_test_0001058,583.6,600.3,0.7853219,HammerThrow
video_test_0001058,606.3,620.2,1.1758492,HammerThrow
video_test_0001058,625.5,630.0,0.5098239,HammerThrow
video_test_0001058,631.8,639.0,0.31413022,HammerThrow
video_test_0001058,646.6,661.6,0.63748616,HammerThrow
video_test_0001058,673.8,679.6,0.57406235,HammerThrow
video_test_0001058,695.7,709.6,0.7869586,HammerThrow
video_test_0001058,721.0,724.1,0.56412816,HammerThrow
video_test_0001058,726.1,736.6,0.6572742,HammerThrow
video_test_0001058,747.5,767.3,1.0859289,HammerThrow
video_test_0001058,782.4,785.1,0.31108272,HammerThrow
video_test_0001058,797.2,798.7,0.81241655,HammerThrow
video_test_0001058,814.5,825.6,0.5088476,HammerThrow
video_test_0001058,839.3,842.0,0.47905743,HammerThrow
video_test_0001058,844.1,851.4,0.49335524,HammerThrow
video_test_0001058,861.7,867.0,0.47533515,HammerThrow
video_test_0001058,871.9,877.1,0.27554336,HammerThrow
video_test_0001058,885.6,893.2,0.7126068,HammerThrow
video_test_0001058,894.7,902.1,0.5264311,HammerThrow
video_test_0001058,903.8,923.1,0.88489985,HammerThrow
video_test_0001058,935.7,950.5,0.8711572,HammerThrow
video_test_0000464,27.7,48.2,1.4386847,PoleVault
video_test_0000464,51.0,64.0,1.1778988,PoleVault
video_test_0000464,64.8,68.4,0.6139625,PoleVault
video_test_0000464,74.3,85.6,0.9556292,PoleVault
video_test_0000464,86.3,96.4,0.68828624,PoleVault
video_test_0000464,99.8,117.7,1.3407094,PoleVault
video_test_0000464,125.7,144.0,1.1534511,PoleVault
video_test_0000464,146.6,159.1,1.1728777,PoleVault
video_test_0000464,159.8,162.5,0.5262223,PoleVault
video_test_0000464,163.6,166.5,0.72488016,PoleVault
video_test_0000464,174.6,174.8,0.32507482,PoleVault
video_test_0000464,175.6,194.4,1.2324215,PoleVault
video_test_0000464,199.7,218.9,1.3094256,PoleVault
video_test_0000464,221.8,222.2,0.60839325,PoleVault
video_test_0000464,225.5,238.1,1.0771407,PoleVault
video_test_0000464,238.8,246.6,0.6581263,PoleVault
video_test_0000464,248.2,248.3,0.21908149,PoleVault
video_test_0000464,251.6,273.6,1.0933686,PoleVault
video_test_0000464,278.3,299.1,1.382148,PoleVault
video_test_0000464,300.3,301.0,0.62033343,PoleVault
video_test_0000464,304.2,307.8,0.51785594,PoleVault
video_test_0000464,311.5,335.4,1.3816652,PoleVault
video_test_0000464,350.7,351.4,0.34717157,PoleVault
video_test_0000464,352.5,376.3,1.3660818,PoleVault
video_test_0000464,378.0,378.5,0.44940323,PoleVault
video_test_0000464,381.8,383.8,0.4954106,PoleVault
video_test_0000464,385.1,404.9,1.4590366,PoleVault
video_test_0000464,406.2,406.8,0.5177114,PoleVault
video_test_0000464,409.4,430.4,1.0825646,PoleVault
video_test_0000464,438.9,462.8,1.2357899,PoleVault
video_test_0000464,465.0,466.1,0.5133021,PoleVault
video_test_0000464,470.9,474.5,1.0709387,PoleVault
video_test_0000464,475.2,476.6,0.42252097,PoleVault
video_test_0000464,478.1,482.9,0.7953682,PoleVault
video_test_0000464,484.0,487.2,0.4799022,PoleVault
video_test_0000464,490.1,490.4,0.4075702,PoleVault
video_test_0000464,494.5,498.9,0.92936933,PoleVault
video_test_0000464,503.4,516.1,0.92748857,PoleVault
video_test_0000464,517.3,521.2,0.712604,PoleVault
video_test_0000464,534.6,535.3,0.66669023,PoleVault
video_test_0000464,538.3,542.2,0.8864439,PoleVault
video_test_0000464,549.0,566.2,0.92219836,PoleVault
video_test_0000464,610.2,613.8,0.38386285,PoleVault
video_test_0000464,617.9,621.7,0.41406387,PoleVault
video_test_0000464,634.3,637.8,0.43139446,PoleVault
video_test_0000464,668.5,669.1,0.37770393,PoleVault
video_test_0000464,672.1,678.0,0.4067383,PoleVault
video_test_0000464,682.1,684.1,0.40449733,PoleVault
video_test_0000464,688.8,689.9,0.36849305,PoleVault
video_test_0000374,2.6,19.0,1.6404803,TennisSwing
video_test_0000374,20.8,21.3,0.40783212,TennisSwing
video_test_0000374,23.0,23.4,0.31439546,TennisSwing
video_test_0000374,27.4,36.5,0.8589524,TennisSwing
video_test_0000374,38.3,39.0,0.22393246,TennisSwing
video_test_0000374,42.6,45.0,0.7143303,TennisSwing
video_test_0000374,46.0,47.5,0.3534178,TennisSwing
video_test_0000374,48.3,49.7,0.3574713,TennisSwing
video_test_0000374,51.4,52.4,0.5266084,TennisSwing
video_test_0000374,53.3,54.0,0.26543546,TennisSwing
video_test_0000374,54.8,59.9,1.0606507,TennisSwing
video_test_0000374,62.1,62.5,0.45148328,TennisSwing
video_test_0000374,64.7,64.9,0.18861082,TennisSwing
video_test_0000374,69.2,69.8,0.31876603,TennisSwing
video_test_0000374,71.5,71.7,-0.18990153,TennisSwing
video_test_0000374,72.6,73.6,0.39365992,TennisSwing
video_test_0000374,74.8,75.3,0.39182696,TennisSwing
video_test_0000374,78.7,79.0,0.64655006,TennisSwing
video_test_0000374,82.5,83.0,0.5940569,TennisSwing
video_test_0000374,86.8,87.3,0.45555368,TennisSwing
video_test_0000374,88.1,96.1,0.36217585,TennisSwing
video_test_0000374,97.3,100.8,0.56449246,TennisSwing
video_test_0000374,102.1,110.1,0.51779765,TennisSwing
video_test_0000374,111.2,112.8,0.16539456,TennisSwing
video_test_0000374,114.9,115.7,0.23967959,TennisSwing
video_test_0000814,12.6,13.1,0.40685332,HammerThrow
video_test_0000814,16.1,29.9,1.3654842,HammerThrow
video_test_0000814,30.7,35.2,1.2867571,HammerThrow
video_test_0000814,36.4,38.7,0.6135295,HammerThrow
video_test_0000814,44.5,48.6,0.38096303,HammerThrow
video_test_0000814,54.9,65.1,0.6827511,HammerThrow
video_test_0000814,83.0,86.4,0.8759707,HammerThrow
video_test_0000814,87.5,92.2,0.39870027,HammerThrow
video_test_0000814,116.1,120.5,1.1970612,HammerThrow
video_test_0000814,121.5,125.7,0.44532895,HammerThrow
video_test_0000814,133.8,134.0,0.064201,HammerThrow
video_test_0000814,136.0,168.7,0.637461,HammerThrow
video_test_0000028,6.1,9.3,1.6113319,GolfSwing
video_test_0000028,30.1,34.2,1.7573577,GolfSwing
video_test_0000028,38.1,41.0,1.8411864,GolfSwing
video_test_0000028,41.8,49.5,1.603497,GolfSwing
video_test_0000028,54.9,77.0,2.2761464,GolfSwing
video_test_0000028,82.8,89.0,0.99981225,GolfSwing
video_test_0000028,93.2,104.3,1.8561323,GolfSwing
video_test_0000028,105.2,113.0,1.1265311,GolfSwing
video_test_0000028,115.0,115.4,0.68547595,GolfSwing
video_test_0000028,116.4,117.7,0.8743164,GolfSwing
video_test_0000028,120.9,137.7,1.6993713,GolfSwing
video_test_0001409,0.0,1.0,0.55495375,SoccerPenalty
video_test_0001409,1.9,21.1,0.9861795,SoccerPenalty
video_test_0001409,21.8,24.4,0.8723146,SoccerPenalty
video_test_0001409,30.8,30.8,-0.4151182,SoccerPenalty
video_test_0001409,32.4,40.3,0.4597404,SoccerPenalty
video_test_0001409,47.7,59.3,0.7908455,SoccerPenalty
video_test_0001409,60.3,61.8,0.7265284,SoccerPenalty
video_test_0001409,71.9,72.7,0.5597451,SoccerPenalty
video_test_0001409,76.4,83.2,0.95178396,SoccerPenalty
video_test_0001409,84.8,85.7,0.24871223,SoccerPenalty
video_test_0001409,96.6,107.0,0.6657197,SoccerPenalty
video_test_0001409,108.0,112.6,0.66293085,SoccerPenalty
video_test_0001409,114.7,115.1,0.16993114,SoccerPenalty
video_test_0001409,116.0,119.8,0.31871304,SoccerPenalty
video_test_0001409,120.6,125.1,0.86290896,SoccerPenalty
video_test_0001409,129.4,130.8,0.46126842,SoccerPenalty
video_test_0001409,138.8,139.4,0.22223064,SoccerPenalty
video_test_0001409,143.7,146.5,0.4765057,SoccerPenalty
video_test_0001409,156.3,157.7,0.47502443,SoccerPenalty
video_test_0001409,161.6,161.7,-0.16769728,SoccerPenalty
video_test_0001409,162.5,166.2,0.71914357,SoccerPenalty
video_test_0001409,167.1,167.9,0.2320328,SoccerPenalty
video_test_0000308,0.2,2.9,0.17769165,HighJump
video_test_0000308,9.7,10.5,0.16155596,HighJump
video_test_0000308,21.5,21.7,0.08778431,HighJump
video_test_0000308,24.6,33.5,0.4570791,HighJump
video_test_0000308,40.0,44.8,0.14725551,HighJump
video_test_0000308,45.5,59.6,0.22089937,HighJump
video_test_0000308,72.1,93.4,1.0148975,HighJump
video_test_0000308,94.9,100.5,0.96819407,HighJump
video_test_0000308,102.7,104.2,0.17716955,HighJump
video_test_0000308,105.5,108.3,0.21498524,HighJump
video_test_0000308,112.2,117.9,0.27475938,HighJump
video_test_0000308,118.7,124.1,0.2524562,HighJump
video_test_0000308,126.5,127.2,0.065748066,HighJump
video_test_0000308,128.0,134.5,0.4449893,HighJump
video_test_0000308,136.0,139.7,0.68571955,HighJump
video_test_0000308,142.3,149.9,0.55732745,HighJump
video_test_0000308,151.0,154.1,0.19061391,HighJump
video_test_0000308,177.4,180.0,0.13574809,HighJump
video_test_0000308,181.1,181.9,0.3859779,HighJump
video_test_0000308,186.9,197.6,0.3302555,HighJump
video_test_0000308,198.6,201.7,0.19326524,HighJump
video_test_0000308,239.1,242.0,0.15507832,HighJump
video_test_0001163,5.6,7.0,0.32371897,GolfSwing
video_test_0001163,14.4,24.7,0.69075114,GolfSwing
video_test_0001163,26.7,27.4,0.32074964,GolfSwing
video_test_0001163,34.9,43.1,0.88979065,GolfSwing
video_test_0001163,49.0,71.7,0.9228322,GolfSwing
video_test_0001163,73.6,73.7,0.13121143,GolfSwing
video_test_0001163,75.3,83.0,0.99702334,GolfSwing
video_test_0000793,14.2,30.2,1.5509663,PoleVault
video_test_0000793,35.8,44.3,1.1271996,PoleVault
video_test_0000793,47.3,62.8,1.3223727,PoleVault
video_test_0000793,64.6,66.0,0.09343603,PoleVault
video_test_0000793,69.5,77.5,1.082517,PoleVault
video_test_0000793,84.4,90.5,0.8718541,PoleVault
video_test_0000793,92.4,102.9,1.0817965,PoleVault
video_test_0000793,106.3,120.0,1.3847214,PoleVault
video_test_0000793,126.9,144.5,1.0718772,PoleVault
video_test_0000793,145.6,146.4,0.34081712,PoleVault
video_test_0000793,148.8,153.8,0.86669344,PoleVault
video_test_0000793,160.8,166.0,0.85059005,PoleVault
video_test_0000793,172.8,221.2,1.5051103,PoleVault
video_test_0000793,227.4,232.2,0.7370925,PoleVault
video_test_0000793,236.5,252.9,1.4319465,PoleVault
video_test_0000793,257.1,257.9,0.18484445,PoleVault
video_test_0000793,259.5,269.5,1.1243348,PoleVault
video_test_0000793,276.3,285.5,1.1551363,PoleVault
video_test_0000793,288.2,302.3,1.4063854,PoleVault
video_test_0000793,309.0,324.9,1.2031362,PoleVault
video_test_0000793,332.3,344.9,1.4482788,PoleVault
video_test_0000793,352.2,357.8,1.2460518,PoleVault
video_test_0000793,364.6,395.2,1.0890017,PoleVault
video_test_0000793,407.9,417.5,1.1410947,PoleVault
video_test_0000793,422.9,425.3,0.6031547,PoleVault
video_test_0000793,435.8,441.2,0.76232076,PoleVault
video_test_0000793,452.2,458.3,1.1154586,PoleVault
video_test_0000793,477.3,483.4,1.4765406,PoleVault
video_test_0000793,484.3,485.5,0.37879884,PoleVault
video_test_0000793,558.1,565.7,1.270295,PoleVault
video_test_0000793,568.2,577.6,1.4204737,PoleVault
video_test_0000793,585.8,592.6,1.0031672,PoleVault
video_test_0000793,604.9,607.1,0.31483918,PoleVault
video_test_0000793,608.0,615.9,0.87398446,PoleVault
video_test_0000793,616.6,617.2,0.28296757,PoleVault
video_test_0000793,618.4,628.8,1.4112791,PoleVault
video_test_0000793,632.5,633.1,0.17590557,PoleVault
video_test_0000793,649.3,657.6,1.0379024,PoleVault
video_test_0000793,662.7,664.7,0.55810595,PoleVault
video_test_0000793,666.0,667.4,0.14374995,PoleVault
video_test_0000793,668.7,672.7,1.323101,PoleVault
video_test_0000793,675.2,677.1,0.40214837,PoleVault
video_test_0000793,677.9,689.2,1.2229307,PoleVault
video_test_0000793,705.7,712.9,1.1026672,PoleVault
video_test_0000793,716.5,722.3,1.1217732,PoleVault
video_test_0000793,725.9,727.3,0.28340268,PoleVault
video_test_0000793,728.7,730.8,0.22571468,PoleVault
video_test_0000793,732.9,733.0,-0.050633244,PoleVault
video_test_0000793,737.0,745.0,1.218002,PoleVault
video_test_0000793,754.4,762.8,1.0368097,PoleVault
video_test_0000793,767.8,769.9,0.5891895,PoleVault
video_test_0000793,778.4,784.9,1.3414944,PoleVault
video_test_0000793,787.5,799.1,1.0222024,PoleVault
video_test_0000793,811.7,820.6,1.1470959,PoleVault
video_test_0000793,886.7,895.1,1.0434797,PoleVault
video_test_0000793,899.6,904.9,0.17893896,PoleVault
video_test_0000793,916.2,924.1,1.2307248,PoleVault
video_test_0000793,931.1,936.5,1.0409456,PoleVault
video_test_0000793,949.3,957.6,1.2410069,PoleVault
video_test_0000793,958.7,959.2,0.35911533,PoleVault
video_test_0000793,964.5,965.4,0.108329974,PoleVault
video_test_0000793,966.7,967.0,0.07304318,PoleVault
video_test_0000793,970.5,984.8,1.2127222,PoleVault
video_test_0000793,990.0,994.8,1.114816,PoleVault
video_test_0000793,995.8,996.3,0.40395588,PoleVault
video_test_0000793,999.5,999.9,0.24962717,PoleVault
video_test_0000793,1004.9,1013.6,1.1106514,PoleVault
video_test_0000793,1014.4,1014.5,0.060120206,PoleVault
video_test_0000793,1015.3,1016.3,0.32843828,PoleVault
video_test_0000793,1036.3,1043.1,1.266965,PoleVault
video_test_0000793,1053.7,1062.5,1.0879749,PoleVault
video_test_0000793,1068.5,1074.3,1.263347,PoleVault
video_test_0000793,1078.8,1080.8,0.34103715,PoleVault
video_test_0000793,1082.9,1083.7,0.4502529,PoleVault
video_test_0000793,1104.4,1110.4,1.2981194,PoleVault
video_test_0000793,1123.6,1134.3,1.2243114,PoleVault
video_test_0000793,1135.2,1135.5,0.32213944,PoleVault
video_test_0000793,1137.1,1138.1,0.23606278,PoleVault
video_test_0000793,1139.2,1147.4,1.3690686,PoleVault
video_test_0000793,1168.1,1177.2,1.3279748,PoleVault
video_test_0000793,1185.5,1204.1,1.0429159,PoleVault
video_test_0000793,1204.9,1206.6,0.5356413,PoleVault
video_test_0000793,1230.5,1237.7,0.9587287,PoleVault
video_test_0000793,1244.9,1250.5,1.153211,PoleVault
video_test_0000793,1252.8,1262.9,1.4005766,PoleVault
video_test_0000793,1266.1,1276.9,1.0972253,PoleVault
video_test_0000793,1280.6,1288.7,1.1717724,PoleVault
video_test_0000793,1344.3,1350.0,1.175613,PoleVault
video_test_0000793,1350.7,1351.0,0.3030959,PoleVault
video_test_0000793,1357.6,1369.1,1.1698527,PoleVault
video_test_0000793,1370.2,1371.1,0.23152933,PoleVault
video_test_0000793,1384.9,1385.2,0.1045607,PoleVault
video_test_0000793,1438.4,1451.1,0.9674087,PoleVault
video_test_0000793,1455.2,1463.0,0.9542409,PoleVault
video_test_0000793,1473.9,1490.0,1.2747813,PoleVault
video_test_0000793,1495.8,1497.4,0.28200775,PoleVault
video_test_0000793,1559.4,1567.6,1.011951,PoleVault
video_test_0000793,1572.4,1573.2,0.50791925,PoleVault
video_test_0000793,1581.4,1587.7,1.1024568,PoleVault
video_test_0000793,1596.1,1602.2,1.2223692,PoleVault
video_test_0000793,1625.2,1632.0,1.1513646,PoleVault
video_test_0000793,1633.5,1633.9,0.29261225,PoleVault
video_test_0000793,1639.1,1639.9,0.17918663,PoleVault
video_test_0000793,1641.2,1652.6,1.0551906,PoleVault
video_test_0000793,1654.5,1660.7,0.81606287,PoleVault
video_test_0000793,1661.9,1665.5,0.53558195,PoleVault
video_test_0000987,28.1,29.2,0.052241918,HammerThrow
video_test_0000987,30.0,33.2,0.71107095,HammerThrow
video_test_0000987,36.8,44.1,0.61990875,HammerThrow
video_test_0000987,63.7,68.8,1.0116065,HammerThrow
video_test_0000987,75.5,90.4,0.69983494,HammerThrow
video_test_0000987,95.7,103.3,0.72245544,HammerThrow
video_test_0000987,107.3,116.2,0.9082157,HammerThrow
video_test_0000987,119.9,125.2,0.65441674,HammerThrow
video_test_0000987,126.4,132.6,0.960549,HammerThrow
